State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,Region,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional scientific and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available,State Code,County Code,AQI Label
48367,38.328767123287676,2339995721,17138387,32.777096,-97.80590500000001,37.66,66.6,6.6690313169398925,6.0,6302753.0,129441.0,48692.0,288085.0,190248.0,144692.0,232399.0,15519.0,127272.0,80170.0,134354.0,156891.0,107032.0,85831.0,,,,,,,,,,0.8,10.7,47.7,40.9,48,367,0
48373,32.24277456647399,2737733226,136271621,30.784553000000002,-94.837338,56.55,69.0,,6.0,1736049.0,47916.0,36231.0,51096.0,75020.0,10341.0,61043.0,9725.0,,17101.0,37126.0,14760.0,34372.0,22254.0,,,,,,,,,,,,,,48,373,0
48375,21.827868852459016,2352751873,35190086,35.398675,-101.893804,16.19,60.4,9.148652884514432,6.0,5058978.0,120832.0,41868.0,266955.0,504973.0,260307.0,369491.0,63655.0,327429.0,124557.0,203256.0,471559.0,409272.0,229245.0,50316.0,95.9,79.3,16.7,0.5,2.0,0.1,0.4,1.1,1.6,27.2,41.8,29.4,48,375,0
48381,42.22543352601157,2361843607,27235708,34.962528999999996,-101.895547,14.55,59.7,,6.0,6001493.0,132501.0,45294.0,269653.0,92161.0,106583.0,292287.0,27699.0,115919.0,48541.0,145289.0,133328.0,137120.0,103363.0,70326.0,94.1,82.6,11.5,0.6,1.2,0.1,0.8,3.2,0.6,18.5,43.2,37.6,48,381,1
48395,1.7534246575342465,2216211613,25046151,31.025481,-96.51494100000001,42.27,68.3,4.185104149999998,6.0,641646.0,16751.0,38305.0,22487.0,7718.0,25114.0,13045.0,678.0,9929.0,1281.0,12351.0,41348.0,9658.0,10347.0,,,,,,,,,,,,,,48,395,0
48397,35.95277777777777,329204956,56076993,32.898677,-96.404402,45.35,66.9,4.611090068493146,6.0,5112959.0,93978.0,54406.0,225847.0,139631.0,108048.0,190230.0,18987.0,184066.0,61235.0,119250.0,13223.0,123203.0,128737.0,,,,,,,,,,0.7,9.3,48.9,41.1,48,397,0
48423,36.54371584699454,2386701624,73066275,32.375106,-95.268743,42.34,67.3,5.646107051912569,6.0,11232199.0,225290.0,49857.0,401149.0,538633.0,271993.0,850206.0,142993.0,396065.0,196216.0,259505.0,1996844.0,513251.0,245807.0,94882.0,93.6,81.1,12.5,0.2,0.8,0.4,0.4,4.6,1.5,21.4,40.5,36.6,48,423,0
48439,46.415300546448094,2236843325,100091246,32.772119,-97.291224,38.19,67.8,6.02948179371585,6.0,96909978.0,2016872.0,48050.0,5749201.0,7785733.0,4102526.0,4439059.0,915861.0,4276809.0,3116496.0,2459988.0,3874851.0,5598454.0,3359115.0,979051.0,92.3,81.9,10.4,0.5,1.1,0.2,0.8,5.0,1.2,19.3,44.2,35.3,48,439,1
48449,2.083333333333333,1051683607,50727822,33.214599,-94.96678299999999,47.49,66.3,2.996666719999999,6.0,1061539.0,32592.0,32571.0,33138.0,268287.0,19640.0,58985.0,4912.0,12383.0,19343.0,30455.0,39640.01,32924.0,,,,,,,,,,,,,,,48,449,0
48453,43.93715846994535,2568730997,80934469,30.239513,-97.69126999999999,43.02,69.4,4.559287691939893,6.0,70400054.0,1199323.0,58700.0,4865261.0,4539042.0,3982838.0,3329997.0,2748031.0,11571647.0,3062200.0,2334283.0,2707768.0,5806335.0,2998831.0,662881.0,83.0,73.3,9.7,3.1,1.8,1.2,1.3,9.5,2.7,25.2,44.4,27.8,48,453,1
48469,33.50862068965517,2284644914,17425945,28.79637,-96.971198,34.81,72.2,5.4633162944444456,6.0,4109015.0,92467.0,44438.0,250705.0,228052.0,143451.0,230354.0,24729.0,100857.0,69756.0,105108.0,250594.0,132130.0,106478.0,44261.0,91.0,75.9,15.2,1.0,1.4,0.4,1.7,4.4,2.6,25.8,40.6,31.0,48,469,0
48479,39.92622950819672,8706186702,36555096,27.760799,-99.340752,25.33,74.2,5.521760704918037,6.0,7980237.0,271193.0,29426.0,210862.0,54238.0,206282.0,443652.0,41534.0,193824.0,249088.0,231260.0,292514.0,310659.0,273413.0,99093.0,92.3,82.3,10.1,1.0,1.9,0.1,1.9,2.7,1.5,21.9,39.4,37.2,48,479,1
49003,42.866120218579226,14880984606,2547651528,41.621883000000004,-113.043653,15.7,49.5,,7.0,1767689.0,53139.0,33265.0,105801.0,437169.0,37375.0,56263.0,3220.0,,25299.0,51969.0,16906.0,31125.0,29057.0,,,,,,,,,,,,,,49,3,1
49005,46.44808743169399,3016675511,21093142,41.734168,-111.74456799999999,34.65,45.4,,7.0,4160897.0,122753.0,33896.0,157408.0,681934.0,146652.0,213782.0,47170.0,226707.0,61435.0,127364.0,21401.0,237205.0,92101.0,59356.0,86.0,73.9,12.1,2.4,3.2,1.4,0.8,6.3,1.7,12.5,36.7,49.1,49,5,1
49007,45.52243589743589,3831067811,15844443,39.673284,-110.58848400000001,15.05,46.2,,7.0,696596.0,20399.0,34149.0,29384.0,22458.0,22071.0,35292.0,2211.0,10882.0,15747.0,25977.0,71338.0,16784.0,11942.0,,,,,,,,,,,,,,49,7,1
49011,48.58196721311475,774432428,870761615,41.037559,-112.201943,26.3,51.3,,7.0,14149468.0,342281.0,41339.0,782293.0,915777.0,221981.0,607725.0,72359.0,703827.0,245137.0,413714.0,8605.02,417326.0,255349.0,161995.0,91.2,79.4,11.7,2.2,1.0,0.2,0.7,4.7,0.5,9.5,41.8,48.2,49,11,1
49013,47.784153005464475,8379502089,38798289,40.289649,-110.42983000000001,18.92,43.8,,7.0,659538.0,20337.0,32430.0,36940.0,9668.0,14107.0,29363.0,13244.0,7751.0,,22654.0,144254.0,22947.0,7339.0,,,,,,,,,,,,,,49,13,1
49017,9.09375,13403572554,85610784,37.831664,-111.45090800000001,13.31,50.1,,7.0,175423.0,4986.0,35183.0,2592.0,2415.0,554.0,4717.0,,1129.0,663.0,,1319.02,1803.0,,,,,,,,,,,,,,,49,17,0
49035,59.23224043715847,1921906753,164903357,40.667883,-111.92424,21.37,51.3,,7.0,52436840.0,1121354.0,46762.0,3478102.0,4290924.0,2805072.0,3842013.0,1645658.0,5147720.0,2476056.0,,225684.01,5979983.0,1634807.0,573972.0,85.2,74.7,10.6,4.7,2.6,0.7,1.0,5.8,2.3,17.2,40.7,39.8,49,35,1
49037,44.597260273972594,20253728330,293012726,37.602633000000004,-109.791574,10.96,54.1,5.047283100840336,7.0,376075.0,16895.0,22260.0,11477.0,3959.0,,7311.0,,3175.0,1496.0,,26287.0,3624.0,,,,,,,,,,,,,,,49,37,1
49045,45.08196721311475,17979587120,891043654,40.467753,-113.123979,10.82,52.1,,7.0,2155067.0,64833.0,33240.0,48931.0,114379.0,11901.0,55741.0,,,79290.0,63880.0,12155.01,13043.01,31017.0,,,,,,,,,,,,,,49,45,1
49047,53.10928961748635,11609281233,56154091,40.125887,-109.517748,14.8,47.4,2.0626277978142085,7.0,1063942.0,36373.0,29251.0,65174.0,5061.0,34049.0,63425.0,8728.0,19326.0,9785.0,44454.0,168443.0,30059.0,22376.0,,,,,,,,,,,,,,49,47,1
49049,54.81147540983606,5189271203,364277411,40.120425,-111.668508,17.71,48.6,,7.0,21450346.0,592299.0,36215.0,1497198.0,1379156.0,1005467.0,1544500.0,1243430.0,1509914.0,594696.0,,47315.01,745417.0,419624.0,267782.0,84.1,73.3,10.8,1.7,4.7,0.7,1.5,7.3,1.4,11.8,36.1,50.7,49,49,1
49053,45.1775956284153,6285757441,9061296,37.262531,-113.4878,17.62,57.3,7.286673721311472,7.0,5275962.0,160245.0,32924.0,331310.0,166784.0,89745.0,324532.0,,193157.0,102117.0,,6493.01,231563.0,217638.0,63683.0,87.0,73.6,13.4,0.4,2.7,0.9,1.1,7.9,0.5,14.5,36.0,49.0,49,53,1
49055,9.466666666666667,6374158878,15154124,38.259840000000004,-110.990877,8.98,52.2,,7.0,84845.0,2702.0,31401.0,5570.0,498.0,,2740.0,,937.0,140.0,2500.0,-108.98,211.01,6598.0,,,,,,,,,,,,,,49,55,0
49057,53.41256830601093,1492520447,216460044,41.270328000000006,-111.87679399999999,30.45,47.9,,7.0,9330848.0,247560.0,37691.0,446397.0,1042804.0,246564.0,435129.0,52925.0,306180.0,286114.0,302981.0,25471.0,464249.0,189743.0,117013.0,91.3,81.9,9.4,1.5,1.8,0.6,0.8,3.9,2.5,11.2,41.9,44.3,49,57,1
50003,37.16666666666666,1748245632,6926825,43.035325,-73.11146,40.72,45.1,2.6960037049180348,1.0,1783403.0,36191.0,49278.0,73734.0,142218.0,,106995.0,22001.0,,36891.0,34981.0,9012.01,40464.0,71605.0,,,,,,,,,,,,,,50,3,0
50007,35.319672131147534,1389740226,214237435,44.463328999999995,-73.06940999999999,33.96,46.4,2.9842346736745933,1.0,9126597.0,161531.0,56501.0,471289.0,799429.0,355565.0,518428.0,183430.0,938179.0,249728.0,233770.0,17143.0,457539.0,355416.0,88146.0,79.1,72.7,6.4,3.2,8.8,1.8,1.6,5.6,2.8,22.9,48.3,26.0,50,7,0
50021,36.467213114754095,2408212536,38758591,43.580858,-73.038202,38.73,45.5,2.8020496627565965,1.0,2928410.0,59310.0,49375.0,142657.0,220772.0,,137500.0,19552.0,59495.0,44447.0,66135.0,36634.0,53043.0,102818.0,,,,,,,,,,,,,,50,21,0
50025,12.212962962962965,2034441182,32925693,42.995335,-72.72195500000001,39.28,46.0,,1.0,2073753.0,43145.0,48065.0,135651.0,154650.0,75738.0,109478.0,14760.0,,51984.0,52852.0,3796.02,57860.0,113723.0,,,,,,,,,,,,,,50,25,0
51003,35.96448087431693,1866869125,14032748,38.024184000000005,-78.553506,37.29,57.2,,,,,,,,,,,,,,,,,52610.0,85.1,76.1,9.0,2.4,2.5,0.7,2.6,6.7,2.9,19.8,42.2,35.0,51,3,0
51013,39.82513661202186,67318429,244142,38.878337,-77.100703,34.6,57.9,,5.0,20241162.0,230050.0,87986.0,315485.0,,,370990.0,713361.0,6696297.0,878598.0,1198059.0,,1000140.0,724900.0,146106.0,58.8,51.6,7.2,26.0,6.2,2.4,0.9,5.7,8.9,39.3,35.5,16.3,51,13,1
51033,37.263736263736256,1366270754,24228172,38.030319,-77.35234799999999,46.48,58.3,,5.0,1246906.0,30178.0,41318.0,24081.0,20045.0,19430.0,15370.0,784.0,,15499.0,23526.0,-8377.98,5556.0,14373.0,,,,,,,,,,,,,,51,33,0
51036,29.384615384615387,473493984,55490600,37.361053999999996,-77.05417,51.56,60.1,,5.0,286122.0,7071.0,40464.0,15769.0,17660.0,,,,,3601.0,4036.0,-2019.98,,,,,,,,,,,,,,,,51,36,0
51041,38.045283018867934,1096531672,35172847,37.378434000000006,-77.585847,49.74,58.9,,5.0,16796517.0,339009.0,49546.0,770570.0,765442.0,587698.0,749607.0,114750.0,802812.0,510602.0,389395.0,-1881.98,603835.0,451239.0,171113.0,92.2,85.5,6.7,0.7,0.7,0.2,1.0,5.2,1.0,15.0,39.8,44.2,51,41,0
51059,41.02185792349727,1012323213,39416134,38.82952,-77.273252,34.56,57.7,,,,,,,,,,,,,,,,,605893.0,80.7,70.9,9.9,8.7,1.9,0.3,1.6,6.7,2.3,18.6,43.3,35.8,51,59,1
51061,36.267605633802816,1677424261,9751626,38.744098,-77.821484,40.55,56.4,,5.0,4410308.0,69069.0,63854.0,230943.0,54046.0,45077.0,130534.0,14183.0,264833.0,43776.0,109087.0,913.0,119096.0,79166.0,34671.0,86.8,78.4,8.3,1.1,1.0,0.0,2.7,8.5,0.7,10.0,32.3,57.0,51,61,0
51069,38.01396648044693,1070958655,5194173,39.203677,-78.263828,38.52,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,11.2,37.4,49.9,51,69,0
51071,40.715542521994145,921560259,11925828,37.31193,-80.717207,42.7,53.7,,5.0,622987.0,16857.0,36957.0,,74032.0,,22541.0,1718.0,26314.0,,18015.0,-3466.98,5597.0,,,,,,,,,,,,,,,51,71,1
51085,40.531400966183575,1213583003,13568383,37.760165,-77.490992,49.44,58.2,,5.0,5788242.0,104392.0,55447.0,396154.0,237874.0,603793.0,294339.0,26481.0,180279.0,142677.0,159109.0,12161.0,129708.0,142323.0,,,,,,,,,,0.4,9.2,39.4,51.0,51,85,1
51087,40.38736263736264,605287725,28969966,37.43752,-77.300333,51.37,58.8,3.706458333333333,5.0,19223208.0,326501.0,58876.0,665639.0,576330.0,790288.0,872287.0,292042.0,1834146.0,2559196.0,508080.0,8185.0,2481719.0,501139.0,167137.0,91.6,82.0,9.6,1.3,0.7,0.0,1.0,5.3,2.7,20.1,42.7,34.5,51,87,1
51101,9.482758620689657,709504128,30286031,37.708259999999996,-77.091054,51.07,58.8,,5.0,711543.0,16334.0,43562.0,19989.0,71933.0,9220.0,16459.0,344.0,11585.0,,16103.0,-3021.98,10372.0,5665.0,,,,,,,,,,,,,,51,101,0
51107,34.91803278688525,1335802947,14450216,39.0812,-77.638898,37.77,56.1,,5.0,27486217.0,385945.0,71218.0,1431454.0,825001.0,383513.0,708120.0,1233138.0,2945762.0,652857.0,557877.0,-1059.98,774967.0,897419.0,209293.0,86.2,76.3,9.9,3.4,1.2,0.1,1.0,8.2,0.7,10.7,47.8,40.9,51,107,0
51113,41.770083102493075,830565358,3085774,38.412059,-78.276961,38.81,55.6,3.1305197786885257,5.0,620349.0,13078.0,47435.0,23561.0,15671.0,6653.0,92781.0,-224.0,3070.0,,11955.0,-833.0,2120.0,4785.0,,,,,,,,,,,,,,51,113,1
51147,34.78840579710145,906385571,10040117,37.224880999999996,-78.432957,44.07,58.5,,5.0,697704.0,23142.0,30149.0,22441.0,6587.0,9789.0,43067.0,4226.0,8441.0,31466.0,17002.0,-1015.98,16976.0,27335.0,,,,,,,,,,,,,,51,147,0
51153,30.560109289617486,871319457,31223353,38.701119,-77.479579,36.62,57.9,,,,,,,,,,,,,,,,,230549.0,88.8,77.6,11.2,4.1,0.8,0.0,2.3,4.0,1.1,14.9,38.9,45.1,51,153,0
51161,36.07397260273972,649014937,1795151,37.330791999999995,-80.191237,45.9,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,16.1,37.4,44.6,51,161,0
51165,33.527322404371574,2199285015,11120700,38.507585,-78.88532099999999,39.88,54.3,,,,,,,,,,,,,,,,,36785.0,88.0,79.1,9.0,0.1,4.3,0.5,1.5,5.6,3.3,13.0,36.5,47.2,51,165,0
51179,39.78238341968912,696844523,28166655,38.415386,-77.454872,41.71,58.3,,5.0,7387999.0,144361.0,51177.0,219405.0,35980.0,,176990.0,23123.0,348515.0,87157.0,135288.0,-4899.98,,95842.0,72713.0,88.2,75.7,12.4,4.3,1.7,0.0,1.1,4.7,0.6,9.1,40.5,49.8,51,179,1
51197,41.057692307692314,1196105331,7310964,36.899873,-81.083005,38.32,53.9,,5.0,1023887.0,29016.0,35287.0,27358.0,142605.0,13578.0,58458.0,3410.0,,17756.0,24572.0,-5181.0,22175.0,33476.0,,,,,,,,,,,,,,51,197,1
51510,16.6045197740113,38977688,1127171,38.820071,-77.084063,34.32,58.5,,5.0,12958210.0,155810.0,83167.0,219720.0,88085.0,,423828.0,113722.0,2672708.0,412466.0,1052044.0,436.01,582685.0,358215.0,95776.0,67.2,59.6,7.5,21.8,3.0,0.9,1.8,5.3,6.1,43.4,40.3,10.3,51,510,0
51650,34.350828729281766,133308913,219591352,37.04803,-76.297149,62.07,61.0,,5.0,5603945.0,135410.0,41385.0,129498.0,166755.0,,215454.0,27901.0,426287.0,113696.0,116763.0,,92842.0,136682.0,64572.0,90.7,82.9,7.9,3.4,1.8,0.5,2.0,1.6,3.5,27.0,40.4,29.1,51,650,0
51680,28.141666666666666,127241541,1343203,37.399015999999996,-79.195458,46.28,57.7,,,,,,,,,,,,,,,,,36482.0,87.2,71.2,16.0,1.4,7.0,0.1,2.0,2.3,11.3,30.7,30.9,27.1,51,680,0
51710,19.422651933701662,137985835,111697132,36.923015,-76.244641,64.86,61.4,,5.0,9433045.0,245115.0,38484.0,,404713.0,,382687.0,221012.0,835247.0,450463.0,289375.0,775.01,559567.0,320208.0,128343.0,78.8,70.8,8.0,4.1,11.5,0.4,2.6,2.6,6.2,27.0,40.7,26.1,51,710,0
51760,35.69060773480663,154942138,6879776,37.531399,-77.47600899999999,51.04,58.6,,5.0,11417318.0,223170.0,51160.0,467323.0,610395.0,352532.0,298143.0,122223.0,2065600.0,387451.0,378441.0,,1167015.0,404297.0,111286.0,82.4,74.2,8.2,4.2,6.3,2.2,1.3,3.6,7.8,28.1,41.2,22.9,51,760,0
51800,39.38317757009346,1033802700,77060544,36.697157000000004,-76.634781,61.83,60.5,,5.0,4326809.0,89273.0,48467.0,118495.0,156992.0,,117478.0,10128.0,312210.0,,74472.0,14266.0,68216.0,66518.0,43115.0,94.2,86.1,8.2,0.2,0.7,0.0,0.7,4.2,1.2,17.1,37.6,44.1,51,800,1
51810,27.81286549707602,633821720,654694207,36.779984999999996,-76.025209,60.67,61.2,,5.0,24183231.0,452602.0,53432.0,1096862.0,396421.0,405821.0,860698.0,170216.0,1270484.0,470622.0,482071.0,-5619.98,1250710.0,710580.0,243431.0,90.2,80.6,9.7,1.0,3.3,0.6,1.4,3.5,2.0,18.5,42.2,37.3,51,810,0
53001,15.540462427745664,4985663377,12499935,47.011238,-118.51286100000002,15.0,51.1,,8.0,854041.0,19238.0,44393.0,15036.0,69637.0,,21100.0,1056.0,5271.0,2133.0,11000.0,195924.0,19484.0,9683.0,,,,,,,,,,,,,,53,1,0
53003,28.795580110497237,1647443944,11275706,46.181861,-117.22778100000001,17.58,50.0,,8.0,957809.0,22306.0,42940.0,50610.0,24945.0,8636.0,50018.0,1759.0,15075.0,,19353.0,2831.0200000000004,18352.0,19388.0,,,,,,,,,,,,,,53,3,0
53005,31.46448087431694,4402476320,155126966,46.228125,-119.516659,9.25,54.0,5.2016280765027325,8.0,8779652.0,193686.0,45329.0,481036.0,323012.0,89685.0,381593.0,48363.0,1163086.0,1116578.0,161793.0,494428.02,249124.0,211885.0,83651.0,93.9,83.9,9.9,0.6,1.5,0.1,0.9,3.0,1.2,15.6,38.7,44.5,53,5,0
53007,25.5327868852459,7565816081,189652330,47.860974,-120.619041,42.04,44.6,2.7306095027322392,8.0,3620564.0,76338.0,47428.0,160270.0,113544.0,159095.0,241996.0,24778.0,,47273.0,81864.0,369673.0,107962.0,150196.0,,,,,,,,,,1.0,18.5,29.3,51.3,53,7,0
53009,36.31147540983606,4503153139,2413877536,48.110903,-123.88986000000001,106.8,49.1,7.064182233333338,8.0,3056250.0,74570.0,40985.0,104362.0,78598.0,19530.0,137443.0,12287.0,55772.0,33645.0,83017.0,34919.0,50505.0,74531.0,27692.0,90.5,82.6,7.8,1.4,1.2,0.4,0.7,5.8,3.5,15.3,36.2,45.0,53,9,0
53011,30.002732240437158,1627604459,70388546,45.771674,-122.48590300000001,74.9,53.2,3.0051224226519326,8.0,21986307.0,467018.0,47078.0,1071727.0,979539.0,671986.0,850487.0,257830.0,1026293.0,412294.0,507902.0,20016.02,792517.0,466589.0,216925.0,88.0,80.2,7.8,2.0,2.1,0.4,1.1,6.5,1.6,14.9,43.1,40.4,53,11,0
53013,17.2125748502994,2249624737,12561762,46.29285,-117.911634,27.58,49.6,,8.0,189559.0,3938.0,48136.0,10620.0,2302.0,,3044.0,397.0,1509.0,,4558.0,19150.02,1319.0,,,,,,,,,,,,,,,53,13,0
53015,20.8870523415978,2953717906,67323174,46.196785,-122.67846000000002,89.66,51.3,,8.0,4358825.0,105160.0,41449.0,403273.0,563551.0,124866.0,177638.0,27143.0,66118.0,42745.0,85995.0,103784.0,100426.0,93957.0,,,,,,,,,,2.6,16.9,32.8,47.6,53,15,0
53021,15.942771084337348,3215718028,60509349,46.53458,-118.906944,11.61,53.5,,8.0,3186131.0,90160.0,35339.0,158707.0,198443.0,135517.0,172375.0,6059.0,34001.0,72459.0,73025.0,456714.0,65778.0,66829.0,38583.0,94.9,74.6,20.3,0.1,1.2,0.0,0.8,2.9,1.5,14.9,34.8,48.7,53,21,0
53025,20.038781163434898,6939865658,289949704,47.213633,-119.46778799999998,10.24,52.0,,8.0,3824110.0,93546.0,40879.0,115567.0,319317.0,128729.0,145869.0,21294.0,45306.0,46563.0,60180.0,754295.02,81427.0,58989.0,37136.0,78.8,67.3,11.5,1.1,5.0,0.0,4.0,11.1,0.9,15.8,45.8,37.5,53,25,0
53027,23.030219780219777,4924343587,834767915,47.113999,-123.826655,113.55,51.8,,8.0,2637596.0,71628.0,36824.0,96035.0,167491.0,34240.0,108962.0,10113.0,31783.0,37739.0,53894.0,10442.02,45324.0,60570.0,26924.0,85.5,77.2,8.3,1.5,1.8,0.2,0.8,10.1,1.7,15.0,37.1,46.2,53,27,0
53031,19.931034482758623,4671790710,994835539,47.805346,-123.52713600000001,131.12,47.2,,8.0,1514146.0,31139.0,48625.0,62594.0,43673.0,10793.0,43909.0,9225.0,32843.0,12515.0,36706.0,3955.02,27155.0,31182.0,,,,,,,,,,,,,,53,31,0
53033,40.713114754098356,5479358152,496938646,47.490598999999996,-121.833996,79.88,49.3,3.5414067233748217,8.0,166006277.0,2149970.0,77213.0,7402688.0,11515320.0,7048257.0,12027415.0,20078783.0,17469651.0,5153624.0,3868074.0,628137.0,9333325.0,5822934.0,1147929.0,71.5,62.5,9.0,13.1,5.6,1.6,1.2,7.1,5.1,24.3,41.1,29.4,53,33,1
53035,17.532212885154063,1023380594,442123819,47.639687,-122.64963600000002,56.41,53.2,,8.0,13163570.0,264811.0,49709.0,383891.0,154576.0,99935.0,435860.0,132334.0,463432.0,136134.0,233072.0,345.02,265130.0,257586.0,122232.0,78.8,72.3,6.5,9.1,4.1,0.6,1.6,5.9,2.4,16.1,41.0,40.5,53,35,0
53037,26.325136612021858,5949981163,92431795,47.124444,-120.67671399999999,35.59,46.6,,8.0,1801883.0,44866.0,40161.0,92776.0,30412.0,41587.0,79610.0,15269.0,,15456.0,39785.0,44437.02,46538.0,75267.0,,,,,,,,,,,,,,53,37,0
53039,17.204918032786885,4847516018,84930621,45.870446,-120.77930500000001,23.45,50.1,,8.0,971213.0,21301.0,45595.0,24058.0,134941.0,8377.0,17518.0,5221.0,,19119.0,25815.0,52718.02,14390.0,9575.0,,,,,,,,,,,,,,53,39,0
53041,21.398907103825138,6223242260,86862888,46.580071000000004,-122.377444,79.81,48.6,,8.0,2973707.0,77066.0,38586.0,91142.0,217019.0,42793.0,150548.0,11469.0,35680.0,42468.0,59410.0,117984.0,48363.0,66813.0,28767.0,91.3,82.2,9.1,0.4,2.7,0.0,0.8,4.7,1.1,15.7,32.3,50.9,53,41,0
53045,22.36065573770492,2484806996,237381766,47.354126,-123.17385,112.58,50.9,,8.0,2362652.0,62198.0,37986.0,59567.0,69828.0,28007.0,73292.0,4666.0,22016.0,18816.0,43765.0,11929.02,34116.0,37343.0,,,,,,,,,,,,,,53,45,0
53047,36.08196721311475,13639258855,120536293,48.551386,-119.685877,27.43,44.2,3.3623717780898845,8.0,1658520.0,41554.0,39912.0,53958.0,29807.0,14755.0,84037.0,7270.0,,9341.0,29219.0,220071.0,19905.0,36174.0,,,,,,,,,,,,,,53,47,0
53053,41.002732240437155,4321389830,354692944,47.051415000000006,-122.15324199999999,70.95,48.3,4.974315981375361,8.0,40228355.0,861312.0,46706.0,1982333.0,1380674.0,1006873.0,1784218.0,207387.0,987695.0,1049041.0,942951.0,88291.0,1316277.0,898645.0,397531.0,88.1,78.2,9.9,3.8,2.3,0.4,1.1,4.2,2.3,18.5,39.2,40.0,53,53,1
53057,32.62568306010929,4481039429,484059449,48.493292,-121.81577,88.3,47.5,,8.0,5759169.0,123681.0,46565.0,339555.0,516124.0,101942.0,305905.0,40602.0,165868.0,67944.0,136635.0,206994.0,212453.0,143575.0,53613.0,89.0,80.2,8.8,1.0,2.2,0.5,1.4,5.8,1.5,13.8,36.5,48.2,53,57,0
53061,29.90437158469945,5404201031,282769956,48.054913,-121.76641200000002,96.34,47.9,,8.0,38996032.0,787620.0,49511.0,2293771.0,7326453.0,786267.0,1674024.0,569623.0,1360823.0,744477.0,797697.0,144312.0,1457198.0,816471.0,396336.0,87.0,75.3,11.7,4.9,1.7,0.5,1.1,4.9,1.6,14.7,39.6,44.1,53,61,0
53063,36.743169398907106,4568578482,43315180,47.620375,-117.40337099999999,23.85,48.9,4.0718920109890115,8.0,20974801.0,499072.0,42028.0,929663.0,1049988.0,752315.0,1110597.0,202401.0,864077.0,522869.0,520909.0,62498.0,1311147.0,632071.0,227707.0,87.6,77.4,10.1,2.5,2.8,0.8,1.0,5.4,1.8,18.0,42.3,37.9,53,63,0
53065,31.969945355191253,6416413110,163008888,48.388727,-117.854454,28.32,46.8,2.2374786,8.0,1593382.0,44439.0,35855.0,48320.0,79838.0,,46997.0,3669.0,20409.0,,32055.0,37347.0,20021.0,18045.0,,,,,,,,,,,,,,53,65,0
53067,27.942693409742123,1871151578,133733459,46.935821999999995,-122.830152,54.67,52.2,,8.0,12641542.0,275222.0,45932.0,420820.0,238872.0,381316.0,513906.0,90744.0,412315.0,293579.0,341123.0,113452.0,352362.0,280818.0,122944.0,87.0,77.7,9.3,2.2,2.3,0.9,1.4,6.3,1.9,17.8,39.5,40.8,53,67,0
53071,22.02952029520295,3289366722,74935920,46.254606,-118.480374,15.82,53.9,,8.0,2622346.0,60340.0,43459.0,71618.0,256579.0,41409.0,86328.0,19188.0,48218.0,,58488.0,240320.02,74252.0,58276.0,,,,,,,,,,,,,,53,71,0
53073,25.21203438395416,5459395531,1028184731,48.842653000000006,-121.836432,78.23,46.1,,8.0,9598328.0,216800.0,44273.0,601704.0,847080.0,220512.0,550830.0,92101.0,331504.0,194105.0,252484.0,172861.02000000002,309509.0,272545.0,103057.0,84.5,75.7,8.8,3.2,4.6,1.2,1.4,5.0,3.2,15.2,35.6,45.9,53,73,0
53075,18.989071038251367,5592428647,48281266,46.905944,-117.53538999999999,20.26,50.7,,8.0,1743851.0,48851.0,35697.0,35969.0,242732.0,36388.0,70849.0,4342.0,25295.0,,30403.0,69780.01999999999,32385.0,43996.0,,,,,,,,,,,,,,53,75,0
53077,41.16666666666666,11122757385,41168171,46.456558,-120.740145,29.46,48.1,4.093762403556775,8.0,10124652.0,249636.0,40558.0,327974.0,515602.0,358288.0,458295.0,47887.0,148671.0,84751.0,184988.0,1496188.0,182585.0,202228.0,104235.0,92.0,77.0,15.1,0.5,2.0,0.1,1.8,3.5,1.4,15.8,32.4,50.4,53,77,1
54003,41.643137254901966,831766637,1061824,39.448054,-78.03777600000001,32.68,55.0,,5.0,4265796.0,113525.0,37576.0,109425.0,91585.0,84440.0,139834.0,104033.0,99177.0,77260.0,73295.0,4374.02,71031.0,74628.0,,,,,,,,,,2.2,18.7,45.2,33.9,54,3,1
54009,26.33879781420765,231034166,8714144,40.272645000000004,-80.578691,40.54,53.7,,5.0,857509.0,22977.0,37320.0,,121237.0,,35707.0,,,6658.0,14775.0,-475.98,16383.0,21125.0,,,,,,,,,,,,,,54,9,0
